id,laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Company_mean,TypeName_mean,SSD,HDD,Flash Storage,Hybrid,SSD_mean,HDD_mean,Flash Storage_mean,Hybrid_mean,Total_Almacenamiento_GB,OpSys_mean,pantalla_tactil,pantalla_tactil_mean,ScreenResolution_mean,tamaño_pantalla,tamaño_pantalla_mean,marca_fabricante,velocidad_procesador,marca_fabricante_mean,tipo_gpu,tipo_gpu_mean
99,985,0,Latitude E7470,2,14.0,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,0,1.5,1962.98,1175.4765700483092,1530.688148148148,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,2334.245,2560x1440,2222.8435714285715,Intel,2.6,1133.5077178899082,Intel,972.1391954022988
795,130,1,E402WA-GA007T (E2-6110/4GB/64GB/W10,0,14.0,1366x768,AMD E-Series 6110 1.5GHz,4,64GB SSD,AMD Radeon R2,6,1.65,277.99,1034.5318518518518,768.9705747126437,64,0,0,0,277.99,1207.0643859649124,1141.6489393939394,1106.1473864894795,64,1118.71,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,AMD,1.5,554.73325,AMD,762.7091803278689
408,1303,5,Yoga 900-13ISK,3,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,0,1.3,1499.0,1099.7525480769232,1248.4704705882355,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1150.1164611260053,1,1411.9912686567163,1574.0,3200x1800,1495.54,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
634,501,1,Rog G752VL-UH71T,1,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,0,4.33,1269.0,1034.5318518518518,1764.0802173913044,256,1024,0,0,1316.5398016997167,1109.3938129496403,1141.6489393939394,1106.1473864894795,1280,1150.1164611260053,1,1411.9912686567163,1134.3727027027028,1920x1080,1206.1826116838488,Intel,2.6,1133.5077178899082,Nvidia,1530.2271641791044
489,6,6,Aspire 3,0,15.6,1366x768,AMD A9-Series 9420 3GHz,4,500GB HDD,AMD Radeon R5,0,2.1,400.0,644.7748,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,AMD,3.0,554.73325,AMD,762.7091803278689
544,358,3,GP72MVR 7RFX,1,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,0,2.7,1409.0,1763.8288235294117,1764.0802173913044,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Nvidia,1530.2271641791044
853,871,5,ThinkPad E570,0,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,0,2.3,850.66,1099.7525480769232,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
15,843,5,ThinkPad T470s,0,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,0,1.32,1650.0,1099.7525480769232,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.6,1133.5077178899082,Intel,972.1391954022988
485,914,0,XPS 13,3,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,Intel HD Graphics 615,0,1.22,1649.0,1175.4765700483092,1248.4704705882355,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,1402.2034375,1920x1080,1206.1826116838488,Intel,1.3,1133.5077178899082,Intel,972.1391954022988
290,472,1,X541NA-PD1003Y (N4200/4GB/500GB/W10),0,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 500,0,2.0,304.0,1034.5318518518518,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,1.1,1133.5077178899082,Intel,972.1391954022988
860,399,6,Aspire 5,0,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,12,1TB HDD,Nvidia GeForce MX130,0,2.2,693.99,644.7748,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,766.3979999999999,1366x768,540.1444978165939,Intel,1.6,1133.5077178899082,Nvidia,1530.2271641791044
1206,1041,4,ProBook 640,0,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,0,1.95,1060.0,1042.3578835978838,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
1174,823,0,Vostro 3568,0,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R5 M420,0,2.18,789.81,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.5,1133.5077178899082,AMD,762.7091803278689
566,611,0,Vostro 3568,0,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,2,2.18,465.0,1175.4765700483092,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,622.7868085106383,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.0,1133.5077178899082,AMD,762.7091803278689
227,373,5,Legion Y520-15IKBN,1,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,4,2.4,809.0,1099.7525480769232,1764.0802173913044,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,539.4761363636363,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.5,1133.5077178899082,Nvidia,1530.2271641791044
967,1312,4,Pavilion 15-AW003nv,0,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6,1.0TB Hybrid,AMD Radeon R7 M440,0,2.04,549.99,1042.3578835978838,768.9705747126437,0,0,0,1024,638.3977846153846,1207.0643859649124,1141.6489393939394,1306.33,1024,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,AMD,2.9,554.73325,AMD,762.7091803278689
423,836,0,Latitude 3480,0,14.0,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,0,1.76,585.0,1175.4765700483092,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
1221,609,6,Aspire 1,0,14.0,Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,0,1.6,329.0,644.7748,768.9705747126437,0,0,32,0,638.3977846153846,1207.0643859649124,298.61481481481485,1106.1473864894795,32,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,1.1,1133.5077178899082,Intel,972.1391954022988
1116,936,4,Envy 13-AB077cl,2,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,0,1.39,1149.0,1042.3578835978838,1530.688148148148,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,1640.6375,3200x1800,1495.54,Intel,2.7,1133.5077178899082,Intel,972.1391954022988
947,642,1,X541NA-GO414T (N3350/8GB/1TB/W10),0,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,8,1TB HDD,Intel HD Graphics 500,0,2.0,399.0,1034.5318518518518,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,1.1,1133.5077178899082,Intel,972.1391954022988
178,728,5,ThinkPad X1,2,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,0,1.17,1686.64,1099.7525480769232,1530.688148148148,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1150.1164611260053,0,1055.7856426735218,1686.64,2560x1440,2222.8435714285715,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
580,719,0,Latitude 5480,0,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,2,1.64,1089.0,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,622.7868085106383,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Nvidia,1530.2271641791044
370,749,0,Vostro 3568,0,15.6,1366x768,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,0,2.0,665.0,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
291,83,7,"MacBook 12""",2,12.0,IPS Panel Retina Display 2304x1440,Intel Core i5 1.3GHz,8,512GB SSD,Intel HD Graphics 615,7,0.92,1510.0,1557.3041176470588,1530.688148148148,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1678.9272727272728,0,1055.7856426735218,1279.8999999999999,2304x1440,1279.8999999999999,Intel,1.3,1133.5077178899082,Intel,972.1391954022988
652,143,6,Aspire 5,0,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,1TB HDD,Nvidia GeForce MX130,0,3.0,655.0,644.7748,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.7,1133.5077178899082,Nvidia,1530.2271641791044
349,1175,5,ThinkPad T460s,2,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,512GB SSD,Intel HD Graphics 520,1,1.4,2299.0,1099.7525480769232,1530.688148148148,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1765.166875,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.6,1133.5077178899082,Intel,972.1391954022988
23,2,7,Macbook Air,2,13.3,1440x900,Intel Core i5 1.8GHz,8,128GB Flash Storage,Intel HD Graphics 6000,7,1.34,898.94,1557.3041176470588,1530.688148148148,0,0,128,0,638.3977846153846,1207.0643859649124,623.97,1106.1473864894795,128,1678.9272727272728,0,1055.7856426735218,1028.8200000000002,1440x900,1028.8200000000002,Intel,1.8,1133.5077178899082,Intel,972.1391954022988
956,180,6,Aspire A315-51,0,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,0,2.1,449.0,644.7748,768.9705747126437,128,0,0,0,979.548813559322,1207.0643859649124,1141.6489393939394,1106.1473864894795,128,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
996,560,4,17-X047na (i3-6006U/8GB/1TB/W10),0,17.3,1600x900,Intel Core i3 6006U 2GHz,8,1TB HDD,Intel HD Graphics 520,0,2.65,544.15,1042.3578835978838,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,662.3681818181818,1600x900,662.3681818181818,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
1296,932,0,Inspiron 7567,1,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,0,2.6,1349.0,1175.4765700483092,1764.0802173913044,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Nvidia,1530.2271641791044
482,1131,5,IdeaPad Y900-17ISK,1,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,0,4.6,2749.99,1099.7525480769232,1764.0802173913044,256,0,0,1024,1316.5398016997167,1207.0643859649124,1141.6489393939394,1306.33,1280,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.7,1133.5077178899082,Nvidia,1530.2271641791044
650,677,6,Aspire 3,0,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,2,2.1,412.0,644.7748,768.9705747126437,128,0,0,0,979.548813559322,1207.0643859649124,1141.6489393939394,1106.1473864894795,128,622.7868085106383,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
624,616,6,Swift SF114-31-P5HY,0,14.0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,128GB Flash Storage,Intel HD Graphics 405,0,1.6,349.0,644.7748,768.9705747126437,0,0,128,0,638.3977846153846,1207.0643859649124,623.97,1106.1473864894795,128,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,1.6,1133.5077178899082,Intel,972.1391954022988
888,118,4,Spectre x360,3,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,0,1.26,1398.99,1042.3578835978838,1248.4704705882355,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,1134.3727027027028,1920x1080,1206.1826116838488,Intel,1.6,1133.5077178899082,Intel,972.1391954022988
488,753,6,Chromebook 14,0,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,3,1.68,330.0,644.7748,768.9705747126437,0,0,32,0,638.3977846153846,1207.0643859649124,298.61481481481485,1106.1473864894795,32,565.545,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,1.6,1133.5077178899082,Intel,972.1391954022988
1238,422,0,Inspiron 3567,0,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,AMD Radeon R5 M430,2,2.3,598.9,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,622.7868085106383,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.5,1133.5077178899082,AMD,762.7091803278689
154,668,0,Latitude E7470,0,14.0,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,0,1.56,1229.0,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.4,1133.5077178899082,Intel,972.1391954022988
381,705,1,Chromebook Flip,3,12.5,Full HD / Touchscreen 1920x1080,Intel Core M M3-6Y30 0.9GHz,4,64GB Flash Storage,Intel HD Graphics 515,3,1.2,669.0,1034.5318518518518,1248.4704705882355,0,0,64,0,638.3977846153846,1207.0643859649124,605.0966666666667,1106.1473864894795,64,565.545,1,1411.9912686567163,1402.2034375,1920x1080,1206.1826116838488,Intel,0.9,1133.5077178899082,Intel,972.1391954022988
512,915,5,ThinkPad X1,2,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,Intel HD Graphics 620,0,1.13,2049.0,1099.7525480769232,1530.688148148148,0,0,256,0,638.3977846153846,1207.0643859649124,1520.6671428571428,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.7,1133.5077178899082,Intel,972.1391954022988
494,785,5,Thinkpad P50,0,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro M2000M,1,2.5,2370.0,1099.7525480769232,768.9705747126437,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1765.166875,0,1055.7856426735218,2452.2799999999997,3840x2160,2558.8364705882354,Intel,2.7,1133.5077178899082,Nvidia,1530.2271641791044
742,1034,0,Inspiron 5568,3,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4,1TB HDD,Intel HD Graphics 520,0,2.08,795.99,1175.4765700483092,1248.4704705882355,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,1,1411.9912686567163,1134.3727027027028,1920x1080,1206.1826116838488,Intel,2.3,1133.5077178899082,Intel,972.1391954022988
61,372,0,Inspiron 5770,0,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,0,2.8,1085.0,1175.4765700483092,768.9705747126437,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,1.6,1133.5077178899082,AMD,762.7091803278689
907,1038,0,Latitude E5570,0,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,500GB HDD,Intel HD Graphics 520,0,2.09,1046.44,1175.4765700483092,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.4,1133.5077178899082,Intel,972.1391954022988
308,610,3,Laptop MSI,1,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,0,4.14,2199.0,1763.8288235294117,1764.0802173913044,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.7,1133.5077178899082,Nvidia,1530.2271641791044
72,1306,1,X553SA-XX031T (N3050/4GB/500GB/W10),0,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,0,2.2,369.0,1034.5318518518518,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,1.6,1133.5077178899082,Intel,972.1391954022988
454,485,0,Inspiron 3576,0,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,AMD Radeon 520,0,2.2,675.0,1175.4765700483092,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,1.6,1133.5077178899082,AMD,762.7091803278689
978,905,3,GS73VR Stealth,1,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,0,2.43,2649.0,1763.8288235294117,1764.0802173913044,512,2048,0,0,1936.2503370786517,989.833888888889,1141.6489393939394,1106.1473864894795,2560,1150.1164611260053,0,1055.7856426735218,2857.436,3840x2160,2558.8364705882354,Intel,2.6,1133.5077178899082,Nvidia,1530.2271641791044
581,587,9,SmartBook Edge,0,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel HD Graphics 500,0,1.45,389.0,295.0,768.9705747126437,32,0,0,0,296.0,1207.0643859649124,1141.6489393939394,1106.1473864894795,32,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,1.1,1133.5077178899082,Intel,972.1391954022988
1192,254,7,MacBook Pro,2,13.3,IPS Panel Retina Display 2560x1600,Intel Core i5 3.1GHz,8,512GB SSD,Intel Iris Plus Graphics 650,7,1.37,2040.0,1557.3041176470588,1530.688148148148,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1678.9272727272728,0,1055.7856426735218,1732.148,2560x1600,1732.148,Intel,3.1,1133.5077178899082,Intel,972.1391954022988
1268,426,5,ThinkPad E480,2,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon RX 550,0,1.75,1215.38,1099.7525480769232,1530.688148148148,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,1.8,1133.5077178899082,AMD,762.7091803278689
1160,646,5,Thinkpad Yoga,3,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,0,1.37,1757.42,1099.7525480769232,1248.4704705882355,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,1134.3727027027028,1920x1080,1206.1826116838488,Intel,2.7,1133.5077178899082,Intel,972.1391954022988
1040,881,5,ThinkPad L570,0,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,0,2.38,1055.0,1099.7525480769232,768.9705747126437,0,500,0,0,638.3977846153846,636.1817647058824,1141.6489393939394,1106.1473864894795,500,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
658,542,0,Latitude 5580,0,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,0,1.93,1369.0,1175.4765700483092,768.9705747126437,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Nvidia,1530.2271641791044
1018,1122,5,Yoga 500-15ISK,3,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,0,2.1,867.0,1099.7525480769232,1248.4704705882355,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,1,1411.9912686567163,1134.3727027027028,1920x1080,1206.1826116838488,Intel,2.3,1133.5077178899082,Intel,972.1391954022988
531,351,5,Legion Y520-15IKBN,1,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1050 Ti,0,2.4,1129.0,1099.7525480769232,1764.0802173913044,256,2048,0,0,1316.5398016997167,989.833888888889,1141.6489393939394,1106.1473864894795,2304,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Nvidia,1530.2271641791044
723,886,0,Latitude 7280,2,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,0,1.6,1690.0,1175.4765700483092,1530.688148148148,256,0,0,0,1316.5398016997167,1207.0643859649124,1141.6489393939394,1106.1473864894795,256,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.8,1133.5077178899082,Intel,972.1391954022988
1077,313,5,IdeaPad 320-15IKB,0,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,0,2.3,819.0,1099.7525480769232,768.9705747126437,128,1024,0,0,979.548813559322,1109.3938129496403,1141.6489393939394,1106.1473864894795,1152,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.5,1133.5077178899082,Nvidia,1530.2271641791044
877,1307,1,ZenBook UX305CA-UBM1,2,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8,512GB SSD,Intel HD Graphics 515,0,1.2,729.0,1034.5318518518518,1530.688148148148,512,0,0,0,1936.2503370786517,1207.0643859649124,1141.6489393939394,1106.1473864894795,512,1150.1164611260053,0,1055.7856426735218,1358.014355828221,1920x1080,1206.1826116838488,Intel,0.9,1133.5077178899082,Intel,972.1391954022988
645,39,4,250 G6,0,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,0,1.86,488.69,1042.3578835978838,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,536.2521634615384,1366x768,540.1444978165939,Intel,2.5,1133.5077178899082,Intel,972.1391954022988
342,314,4,250 G6,0,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,0,1.86,469.0,1042.3578835978838,768.9705747126437,0,1024,0,0,638.3977846153846,1109.3938129496403,1141.6489393939394,1106.1473864894795,1024,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.0,1133.5077178899082,Intel,972.1391954022988
426,585,3,GT73VR Titan,1,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,0,4.14,2729.0,1763.8288235294117,1764.0802173913044,512,1024,0,0,1936.2503370786517,1109.3938129496403,1141.6489393939394,1106.1473864894795,1536,1150.1164611260053,0,1055.7856426735218,1130.3983815028903,1920x1080,1206.1826116838488,Intel,2.9,1133.5077178899082,Nvidia,1530.2271641791044
